Tab ID,ClientID,Type,Mouse X,Mouse Y,TimeStamp
8139946,8139946,movement,1307,172,1679501627947
8139946,8139946,movement,1274,184,1679501627954
8139946,8139946,movement,1242,194,1679501627958
8139946,8139946,movement,1213,201,1679501627968
8139946,8139946,movement,1158,213,1679501627986
8139946,8139946,movement,1132,218,1679501627999
8139946,8139946,movement,1122,219,1679501628016
8139946,8139946,movement,1122,218,1679501628900
8139946,8139946,movement,1122,215,1679501628905
8139946,8139946,movement,1122,210,1679501628919
8139946,8139946,movement,1122,200,1679501628934
8139946,8139946,movement,1123,190,1679501628953
8139946,8139946,movement,1123,178,1679501628968
8139946,8139946,movement,1123,175,1679501628983
8139946,8139946,movement,1124,170,1679501629001
8139946,8139946,movement,1126,167,1679501629017
8139946,8139946,movement,1126,166,1679501629035
8139946,8139946,movement,835,814,1679501632680
8139946,8139946,movement,837,808,1679501632684
Tab ID,ClientID,Type,Mouse X,Mouse Y,TimeStamp
8139946,8139946,movement,1374,134,1679501621552
8139946,8139946,movement,1356,142,1679501621566
8139946,8139946,movement,1307,155,1679501621583
8139946,8139946,movement,1222,174,1679501621601
8139946,8139946,movement,1186,179,1679501621615
8139946,8139946,movement,1162,182,1679501621632
8139946,8139946,movement,1150,184,1679501621648
8139946,8139946,movement,1142,186,1679501621665
8139946,8139946,movement,1141,186,1679501621682
8139946,8139946,movement,1210,182,1679501626050
8139946,8139946,movement,1209,183,1679501626066
8139946,8139946,movement,1212,183,1679501626098
8139946,8139946,movement,1218,183,1679501626106
8139946,8139946,movement,1226,183,1679501626116
8139946,8139946,movement,1248,181,1679501626133
8139946,8139946,movement,1274,177,1679501626150
8139946,8139946,movement,1299,174,1679501626172
8139946,8139946,movement,1327,169,1679501626188
8139946,8139946,movement,1353,165,1679501626203
8139946,8139946,movement,1366,164,1679501626215
8139946,8139946,movement,1366,164,1679501626351
8139946,8139946,movement,1367,163,1679501626425
8139946,8139946,movement,1368,163,1679501626567
8139946,8139946,movement,1357,166,1679501626801
8139946,8139946,movement,1337,174,1679501626807
8139946,8139946,movement,1378,126,1679501625786
8139946,8139946,movement,1360,134,1679501625791
8139946,8139946,movement,1348,138,1679501625802
8139946,8139946,movement,1322,147,1679501625818
8139946,8139946,movement,1259,174,1679501625834
8139946,8139946,movement,1210,198,1679501625850
8139946,8139946,movement,1209,198,1679501625865
8139946,8139946,movement,1210,188,1679501626040
8139946,8139946,movement,1306,190,1679501626818
8139946,8139946,movement,1154,250,1679501626838
8139946,8139946,movement,1054,274,1679501626850
8139946,8139946,movement,969,286,1679501626866
8139946,8139946,movement,920,293,1679501626883
8139946,8139946,movement,902,293,1679501626899
8139946,8139946,movement,898,293,1679501626916
8139946,8139946,movement,898,292,1679501626950
8139946,8139946,movement,898,288,1679501626967
8139946,8139946,movement,899,286,1679501626983
8139946,8139946,movement,902,282,1679501627000
8139946,8139946,movement,903,281,1679501627017
8139946,8139946,movement,903,279,1679501627033
8139946,8139946,movement,906,275,1679501627050
8139946,8139946,movement,910,271,1679501627066
8139946,8139946,movement,911,270,1679501627082
8139946,8139946,movement,914,267,1679501627100
8139946,8139946,movement,927,259,1679501627116
8139946,8139946,movement,952,247,1679501627132
8139946,8139946,movement,984,234,1679501627149
8139946,8139946,movement,1023,216,1679501627167
8139946,8139946,movement,1085,199,1679501627185
8139946,8139946,movement,1155,183,1679501627201
8139946,8139946,movement,1220,176,1679501627217
8139946,8139946,movement,1277,174,1679501627233
8139946,8139946,movement,1330,174,1679501627256
8139946,8139946,movement,1357,174,1679501627271
8139946,8139946,movement,1381,174,1679501627288
8139946,8139946,movement,1145,186,1679501622514
8139946,8139946,movement,1155,182,1679501622521
8139946,8139946,movement,1167,177,1679501622533
8139946,8139946,movement,1202,162,1679501622549
8139946,8139946,movement,1247,151,1679501622566
8139946,8139946,movement,1293,138,1679501622585
8139946,8139946,movement,1324,131,1679501622599
8139946,8139946,movement,1338,130,1679501622615
8139946,8139946,movement,1347,129,1679501622635
8139946,8139946,movement,1354,128,1679501622649
8139946,8139946,movement,1354,128,1679501622674
8139946,8139946,movement,1356,127,1679501622682
8139946,8139946,movement,1357,126,1679501622738
8139946,8139946,movement,1358,126,1679501622750
8139946,8139946,movement,1363,126,1679501622769
8139946,8139946,movement,1372,125,1679501622782
8139946,8139946,movement,1382,122,1679501622802
8139946,8139946,movement,1385,121,1679501622811
8139946,8139946,movement,1125,168,1679501629916
8139946,8139946,movement,1118,182,1679501629920
8139946,8139946,movement,1103,206,1679501629938
8139946,8139946,movement,1075,291,1679501629949
8139946,8139946,movement,1061,346,1679501629969
8139946,8139946,movement,1054,378,1679501629988
8139946,8139946,movement,1042,415,1679501630003
8139946,8139946,movement,1038,439,1679501630019
8139946,8139946,movement,1038,468,1679501630034
8139946,8139946,movement,1038,507,1679501630053
