Tab ID,ClientID,Type,Mouse X,Mouse Y,TimeStamp
5389326,5389326,movement,1291,134,1682006814096
5389326,5389326,movement,1280,134,1682006814106
5389326,5389326,movement,1268,134,1682006814113
5389326,5389326,movement,1250,134,1682006814130
5389326,5389326,movement,1229,134,1682006814146
5389326,5389326,movement,1210,135,1682006814162
5389326,5389326,movement,1197,137,1682006814178
5389326,5389326,movement,1183,141,1682006814195
5389326,5389326,movement,1175,144,1682006814211
5389326,5389326,movement,1167,148,1682006814229
5389326,5389326,movement,1163,151,1682006814245
5389326,5389326,movement,1160,155,1682006814262
5389326,5389326,movement,1158,158,1682006814278
5389326,5389326,movement,1156,160,1682006814295
5389326,5389326,movement,1156,161,1682006814312
Tab ID,ClientID,Type,Mouse X,Mouse Y,TimeStamp
5389326,5389326,movement,1155,161,1682006815710
5389326,5389326,movement,1151,160,1682006815728
5389326,5389326,movement,1143,158,1682006815745
5389326,5389326,movement,1127,153,1682006815761
5389326,5389326,movement,1086,140,1682006815778
5389326,5389326,movement,1042,128,1682006815796
5389326,5389326,movement,984,117,1682006815813
5389326,5389326,movement,954,120,1682006822928
5389326,5389326,movement,1009,144,1682006822947
5389326,5389326,movement,1043,157,1682006822963
5389326,5389326,movement,1044,157,1682006823173
5389326,5389326,movement,1050,157,1682006823182
5389326,5389326,movement,1057,155,1682006823195
5389326,5389326,movement,1076,153,1682006823212
5389326,5389326,movement,1122,153,1682006823228
5389326,5389326,movement,1179,153,1682006823245
5389326,5389326,movement,1241,155,1682006823261
5389326,5389326,movement,1284,159,1682006823281
5389326,5389326,movement,1317,162,1682006823296
5389326,5389326,movement,1349,166,1682006823315
5389326,5389326,movement,1372,168,1682006823329
5389326,5389326,movement,1387,169,1682006823345
5389326,5389326,movement,1395,171,1682006823361
5389326,5389326,movement,1401,172,1682006823379
5389326,5389326,movement,1404,173,1682006823396
5389326,5389326,movement,1405,173,1682006823410
5389326,5389326,movement,1407,174,1682006823428
5389326,5389326,movement,1412,174,1682006823447
5389326,5389326,movement,1419,175,1682006823469
5389326,5389326,movement,1422,176,1682006823478
5389326,5389326,movement,1427,178,1682006823495
5389326,5389326,movement,1430,180,1682006823512
5389326,5389326,movement,1431,180,1682006823528
5389326,5389326,movement,1432,181,1682006823545
5389326,5389326,movement,1433,181,1682006823561
5389326,5389326,movement,1432,180,1682006823581
5389326,5389326,movement,1431,178,1682006823595
5389326,5389326,movement,1429,176,1682006823612
5389326,5389326,movement,1424,170,1682006823631
5389326,5389326,movement,1421,167,1682006823646
5389326,5389326,movement,1418,164,1682006823662
5389326,5389326,movement,1416,163,1682006823679
5389326,5389326,movement,1415,162,1682006823696
5389326,5389326,movement,1415,161,1682006823712
5389326,5389326,movement,1414,161,1682006823728
5389326,5389326,movement,1414,160,1682006823759
5389326,5389326,movement,1414,160,1682006823779
5389326,5389326,movement,1414,160,1682006823814
5389326,5389326,movement,1414,160,1682006823885
5389326,5389326,movement,1414,160,1682006823894
5389326,5389326,movement,1414,160,1682006823917
5389326,5389326,movement,1412,158,1682006823965
5389326,5389326,movement,1412,158,1682006823978
5389326,5389326,movement,1411,157,1682006823998
5389326,5389326,movement,1410,157,1682006824011
5389326,5389326,movement,1410,157,1682006824028
5389326,5389326,movement,1410,157,1682006824044
5389326,5389326,movement,1410,157,1682006824062
5389326,5389326,movement,1409,157,1682006824078
5389326,5389326,movement,1407,157,1682006824095
5389326,5389326,movement,1403,157,1682006824111
5389326,5389326,movement,1392,158,1682006824129
5389326,5389326,movement,1383,162,1682006824145
5389326,5389326,movement,1371,165,1682006824162
5389326,5389326,movement,1364,168,1682006824178
5389326,5389326,movement,1357,169,1682006824195
5389326,5389326,movement,1354,170,1682006824212
5389326,5389326,movement,1352,171,1682006824228
5389326,5389326,movement,1352,171,1682006824245
5389326,5389326,movement,1353,171,1682006824295
5389326,5389326,movement,1356,171,1682006824312
5389326,5389326,movement,1358,169,1682006824328
5389326,5389326,movement,1361,169,1682006824345
5389326,5389326,movement,1362,168,1682006824362
5389326,5389326,movement,1363,168,1682006824379
5389326,5389326,movement,1364,168,1682006824394
5389326,5389326,movement,1364,168,1682006824463
5389326,5389326,movement,1363,168,1682006824478
5389326,5389326,movement,1362,168,1682006824495
5389326,5389326,movement,1362,169,1682006824512
5389326,5389326,movement,1362,169,1682006824529
5389326,5389326,movement,1362,169,1682006824579
5389326,5389326,movement,1365,168,1682006824597
5389326,5389326,movement,1369,166,1682006824615
5389326,5389326,movement,1375,161,1682006824630
5389326,5389326,movement,1384,156,1682006824645
5389326,5389326,movement,1390,152,1682006824664
5389326,5389326,movement,1393,149,1682006824679
5389326,5389326,movement,1394,148,1682006824695
5389326,5389326,movement,1395,146,1682006824711
5389326,5389326,movement,1248,111,1682006826113
5389326,5389326,movement,1240,126,1682006826130
5389326,5389326,movement,1233,142,1682006826145
5389326,5389326,movement,1226,157,1682006826162
5389326,5389326,movement,1220,173,1682006826179
5389326,5389326,movement,1215,186,1682006826200
5389326,5389326,movement,1211,196,1682006826214
5389326,5389326,movement,1208,203,1682006826228
5389326,5389326,movement,1206,209,1682006826248
5389326,5389326,movement,1203,218,1682006826265
5389326,5389326,movement,1202,221,1682006826279
5389326,5389326,movement,1199,221,1682006864355
5389326,5389326,movement,1195,221,1682006864361
5389326,5389326,movement,1183,221,1682006864378
5389326,5389326,movement,1174,221,1682006864394
5389326,5389326,movement,1165,222,1682006864411
5389326,5389326,movement,1152,225,1682006864433
5389326,5389326,movement,1138,229,1682006864445
5389326,5389326,movement,1124,233,1682006864461
5389326,5389326,movement,1105,242,1682006864478
5389326,5389326,movement,1093,248,1682006864494
5389326,5389326,movement,1077,255,1682006864518
5389326,5389326,movement,1055,264,1682006864527
5389326,5389326,movement,1034,272,1682006864544
5389326,5389326,movement,1014,281,1682006864568
5389326,5389326,movement,990,292,1682006864580
5389326,5389326,movement,983,296,1682006864594
5389326,5389326,movement,975,302,1682006864611
5389326,5389326,movement,966,308,1682006864630
5389326,5389326,movement,962,312,1682006864644
5389326,5389326,movement,961,312,1682006864875
